avatar,name,handle,description
https://pbs.twimg.com/profile_images/1260504654166679552/UKgCAe4Q_x96.jpg,戴擁浩,@taiwanadam,PhD candidate
https://pbs.twimg.com/profile_images/1270259715558313985/TA0_elks_x96.png,WHO Poland,@WHOPoland,Find selected Coronavirus disease (COVID-19) outbreak - Technical guidance - in Polish  at
https://pbs.twimg.com/profile_images/1339628732408078341/Da8M_7fp_x96.jpg,"Chelsea ""Foxanne"" Gohd",@chelsea_gohd,Senior Writer
https://pbs.twimg.com/profile_images/1403848558957191172/KMf7Aa18_x96.jpg,Tanner Wooten,@tannerwutang,25. Fan of Detroit and all things Michigan. Cover Call of Duty and other shenanigans for
https://pbs.twimg.com/profile_images/1403046363063939075/eqImUvx0_x96.jpg,Sonu Jaswal,@Jagdeepjaswal,MUA | ID | Wife | Mummy .... Talking to myself on Twitter- follow if you find it interesting
https://pbs.twimg.com/profile_images/1389586158066221060/IiVE35F6_x96.jpg,The Lincoln Project,@ProjectLincoln,"""You cannot escape the responsibility of tomorrow by evading it today.” – Abraham Lincoln"
https://pbs.twimg.com/profile_images/1170020906720059392/4W0HLOX6_x96.jpg,Utah House Republicans,@utahhousereps,Official Twitter account of the Utah House Majority
https://pbs.twimg.com/profile_images/1393226990958923780/FcMsr_Y8_x96.jpg,TSM Brandon,@brevax,Video Editor/Motion for
https://pbs.twimg.com/profile_images/1195690156419768320/G6Q2sPSw_x96.jpg,Aashita Sood Agarwal,@aashitasagarwal,Lawyer • Foodie • Travel Enthusiast
https://pbs.twimg.com/profile_images/565772501771223040/PGTdGfHF_x96.jpeg,bc | Lord Knight,@LordKnightBB,FG player
https://pbs.twimg.com/profile_images/1112087410198773760/ueAgiPH-_x96.png,Josh Hermsmeyer,@friscojosh,Write about football
https://pbs.twimg.com/profile_images/1393453984153747456/o-5aeEfu_x96.jpg,Eréndira Derbez,@erederbez,Trabajo en
https://pbs.twimg.com/profile_images/1141456464734773248/hYmO2cyG_x96.jpg,Rep. Vikki Goodwin,@VikkiGoodwinTX,"State Representative, District 47, Western and far South Travis County. Democrat. Strong supporter of public schools."
https://pbs.twimg.com/profile_images/1402733345482682379/xB_Z-AEL_x96.jpg,STATIONHEAD,@STATIONHEAD,"Social audio with music, friends, and fans around the world. Talk live, take callers, earn money, and drive streams for your favorite artists on Apple & Spotify"
https://pbs.twimg.com/profile_images/3662281846/42c28c9d2ca9835f5d447ac930bbad81_x96.png,libsyn,@libsyn,"Podcast hosting & publishing since 2004. Tips, inspiration, news & building community for podcasters +"
https://pbs.twimg.com/profile_images/1080452561507926016/DbTYPt-8_x96.jpg,William Stewart,@wstewarttes,News editor at
https://pbs.twimg.com/profile_images/1346158130833534978/N9e2DQJ7_x96.jpg,Datos Real Jaén CF,@datos_rjcf,Aficionado del equipo de mi ciudad. Curiosidades & Datos del Real Jaén CF. Un lagarto más. Desde 1922. Cuenta gestionada por José Carlos Teruel del Moral.
https://pbs.twimg.com/profile_images/1346047186484797441/sXyKWxqP_x96.jpg,JoyNews,@JoyNewsOnTV,24/7 TV news channel in Ghana since 2010 | JoyNews is your most credible news source | Part of the Multimedia Group
https://pbs.twimg.com/profile_images/1401993521528291335/6rLdCdje_x96.jpg,Sherlock,@SHolmesFB,Sherlock Türkiye Temsilcisi
https://pbs.twimg.com/profile_images/564320982605656066/Mp31uqGs_x96.jpeg,P. Sainath,@PSainath_org,Founding editor
https://pbs.twimg.com/profile_images/1402904139588329475/fkUCfRV0_x96.jpg,#EurosOnMGL,@JoySportsGH,Sports page of the Joy brands –
https://pbs.twimg.com/profile_images/1188838223545556992/Yvyf5SAa_x96.jpg,Eva Ruth Moravec,@EvaRuth,"freelance journalist, researcher, writer/producer Chicano Squad podcast, ED of"
https://pbs.twimg.com/profile_images/543258660407742464/QOcweCuB_x96.png,UNICEF Social Policy,@UNICEFSocPolicy,UNICEF Social Policy. Working in more than 190 countries to
https://pbs.twimg.com/profile_images/1332938275590377473/UlkBLQR4_x96.jpg,MSC,@ukmedschools,The Medical Schools Council is the representative body for UK medical schools.
https://pbs.twimg.com/profile_images/1268217511251636226/gOFsfkMf_x96.jpg,Ant Pruitt,@ant_pruitt,"33% geek, 33% nerd, 33% dork. Other 1% TBD."
https://pbs.twimg.com/profile_images/1401933843095904261/0HqyPj-l_x96.jpg,HH Sheikh Dr. Sultan,@HHShkDrSultan,الحساب الرسمي للمكتب الإعلامي لصاحب السمو حاكم الشارقة Official account for the media office of His Highness Ruler of Sharjah
https://pbs.twimg.com/profile_images/1336065071844364289/8gl2ouSh_x96.jpg,UPS Capital,@UPSCapital,Look to UPS Capital for info on smarter logistics & financing. As part of
https://pbs.twimg.com/profile_images/1399726429152108547/Vx2DfASW_x96.png,Proskauer Rose LLP,@proskauer,"Proskauer, founded in 1875, is a leading law firm providing a broad range of legal services to clients worldwide."
https://pbs.twimg.com/profile_images/1366438873190989824/8Ber0h61_x96.jpg,North Dakota Highway Patrol,@NDHighwayPatrol,"The NDHP helps keep ND safe and secure.  This page is not monitored 24/7. To report emergencies, call 911 or ND State Radio at 800-773-3259."
https://pbs.twimg.com/profile_images/1301957872805240833/bXdogbk1_x96.jpg,VoteRiders,@VoteRiders,Voter ID laws could deny millions of American citizens their right to vote. VoteRiders helps those citizens get the ID required to vote.
https://pbs.twimg.com/profile_images/1255001519461629959/aj-d9mMO_x96.jpg,Raybak Abdesselem,@ARaybak,World Championship
https://pbs.twimg.com/profile_images/1400419737268543488/wlBntgGZ_x96.jpg,Christian Barmore,@chris_barmore,Defensive Linemen for the
https://pbs.twimg.com/profile_images/1400606724814426116/4xq4H9Gw_x96.jpg,Big Snacc,@phil_hoskins,University of Kentucky Grad
https://pbs.twimg.com/profile_images/1395537718877298694/4A1IwFLj_x96.jpg,Tylan Wallace,@OfficialTylan2,Baltimore Ravens || WR || Oklahoma State Alum
https://pbs.twimg.com/profile_images/1383438570497613825/_RpP5RYJ_x96.jpg,Simi Fehoko,@Simi_Fehoko,Dallas Cowboys |•Returned Missionary of the Korea Seoul South Mission•|
https://pbs.twimg.com/profile_images/1389218739111989256/mDxWVBcD_x96.jpg,Jacob Harris,@JacobHarris87,Florida
https://pbs.twimg.com/profile_images/1250144658182868995/MyKFGp6C_x96.jpg,Nico Collins,@lbg_nico7,University Of Michigan
https://pbs.twimg.com/profile_images/1387138420548546560/1Qmq0aaw_x96.jpg,Terrace Marshall Jr.,@Terracemjr,
https://pbs.twimg.com/profile_images/1179947429514420224/54GkujxS_x96.jpg,Tutu Atwell Jr,@tutuatwell,University of Louisville WR
https://pbs.twimg.com/profile_images/1382905180128210946/NP3YfmRX_x96.jpg,Kenneth Gainwell19,@KENNETHGAINWEL,Philadelphia Eagles Running Back•Hustle Hard Trust the process
https://pbs.twimg.com/profile_images/1131603281338339328/u_SGrYMN_x96.png,Roblox en español,@RobloxEspanol,"Cuenta oficial de Roblox en español. Potenciando la imaginación de la gente alrededor del mundo. Si necesitas ayuda, visita:"
https://pbs.twimg.com/profile_images/1325907919376945152/3gqVfCvQ_x96.jpg,Rhamondre Stevenson,@dreeday32,New England Patriot
https://pbs.twimg.com/profile_images/657229343006052352/9S_6PHS-_x96.png,Citizens for Tax Justice,@taxjustice,Citizens for Tax Justice tweets here. Find out more at
https://pbs.twimg.com/profile_images/1068272691411656704/cCWucPmF_x96.jpg,Roblox Education,@RobloxEdu,"We offer free resources to teach students of all ages real coding, game design, digital citizenship, and entrepreneurial skills. Code your own Roblox games!"
https://pbs.twimg.com/profile_images/861916442681278465/SrOVhDdI_x96.jpg,Mandy Cohen,@SecMandyCohen,Proud to serve as
https://pbs.twimg.com/profile_images/1336754388145041409/oNFYliaa_x96.jpg,Jasper Scherer,@jaspscherer,"City Hall & politics reporter,"
https://pbs.twimg.com/profile_images/1402770150479310857/GwdvQlOk_x96.jpg,Hardeep Matharu,@Hardeep_Matharu,Editor of
https://pbs.twimg.com/profile_images/1339216327643439104/0UUTgJhb_x96.jpg,BBC Select,@bbcselect,The new home for documentaries. Now streaming on Apple TV & Amazon Prime Video. Exclusive to the US & Canada.
https://pbs.twimg.com/profile_images/1400084420925837315/UxJIdrbZ_x96.jpg,8x8,@8x8,We empower workforces worldwide to connect individuals & teams so they can collaborate faster & work smarter.
https://pbs.twimg.com/profile_images/1134910930016296961/WPV4kEzt_x96.jpg,Aquarium of the Pacific,@AquariumPacific,"The Aquarium’s mission is to instill a sense of wonder, respect, and stewardship for the Pacific Ocean, its inhabitants, and ecosystems."
https://pbs.twimg.com/profile_images/1396591776970989569/AXs_yoxR_x96.jpg,Gabriel Pec,@gabrielpec01,filho de Deus
https://pbs.twimg.com/profile_images/1337171071380942848/0Y2QQQgZ_x96.png,Rocky Linux,@rocky_linux,"A community-driven effort to bring you enterprise-grade, production-ready Linux."
https://pbs.twimg.com/profile_images/1367419357999943684/v7VejbH9_x96.jpg,Tessa Oh,@TessaOhTODAY,She/Her. Journalist at
https://pbs.twimg.com/profile_images/1395643097543892996/i1UOQni4_x96.jpg,Nu Nu Lusan,@NuNuLusan,Freelance Translator and Journalist writing on human rights and social justice issues in Myanmar.
https://pbs.twimg.com/profile_images/1392344416736538627/ckJQRdvM_x96.jpg,The Patriots,@thepatriotsasia,"The Patriots is a group of people from different walks of life, age, race and religion that comes together to form a community of peace and tolerance."
https://pbs.twimg.com/profile_images/1158829462106099713/SuPv8Ued_x96.jpg,Instituto Nacional Formación Técnico Profesional,@InfotepRD,"Cuenta oficial del Instituto Nacional Formación Técnico Profesional. Rector Sistema Nacional de Formación Técnico Profesional, creado mediante Ley 116-80."
https://pbs.twimg.com/profile_images/1402956358350168065/69jYHX3b_x96.jpg,فهدة بنت عبدالله بن عبدالعزيز آل سعود,@gougeardA,الحساب الرسمي لسمو الاميرة فهدة بنت عبدالله بن عبدالعزيز آل سعود ، اللهم ارحم والدي الملك عبدالله واغفر له واسكنه فسيح جناتك
https://pbs.twimg.com/profile_images/1285216688095596550/zL-iAnBm_x96.jpg,Talia Richman,@TaliRichman,Education Lab reporter
https://pbs.twimg.com/profile_images/1038558053669515270/pK_CJkXl_x96.jpg,Geeky Medics,@geekymedics,Awesome medical education resources |
https://pbs.twimg.com/profile_images/1369256770506522624/429XVUsf_x96.jpg,Gigantes del Cibao ®,@Gigantes_Cibao,"Twitter Oficial de Gigantes Del Cibao, Campeones Nacionales 2014-2015."
https://pbs.twimg.com/profile_images/1399934715696668672/n7bCYWZJ_x96.jpg,Nili Kaplan-Myrth MD PhD,@nilikm,Family doc | medical anthro
https://pbs.twimg.com/profile_images/1367509758232711176/Tan33wut_x96.jpg,Portugal na ONU,@Portugal_UN,Conta oficial da Missão Permanente de Portugal junto das Nações Unidas em Nova Iorque/ Official Account of Permanent Mission of Portugal to United Nations in NY
https://pbs.twimg.com/profile_images/1392917495519064066/gyiskm_l_x96.jpg,NAI,@NAI,Official Twitter account for the Network Advertising Initiative. Follow us for the latest organizational and member news. 2021 NAI Summit:
https://pbs.twimg.com/profile_images/1264379225450188801/BxOhADHO_x96.jpg,Jóvenes Pro Bahía Blanca,@JProBBlanca,Somos un grupo de jóvenes bahienses que apostamos al cambio a través de la buena política. Sumate ! 291 649 6033 o 291 449 6382 (Sólo WhattsApp)
https://pbs.twimg.com/profile_images/1378118894884376577/77kK1KLd_x96.jpg,Evan Yeats,@Evan_Yeats,Commissioner for ANC 4B01. Union member
https://pbs.twimg.com/profile_images/1334506484634439682/7tbO-S8T_x96.jpg,NEWS 24/7,@News247gr,Στο κέντρο της ενημέρωσης.
https://pbs.twimg.com/profile_images/1403651075006251009/kMjnWRrF_x96.jpg,Albert Spahiu,@albertspahiu,Business Editor at
https://pbs.twimg.com/profile_images/1400179656163303431/uH3ga9Rn_x96.jpg,Chainalysis,@chainalysis,"Building trust in blockchains among people, businesses and governments. Our compliance and investigation software powers hundreds of top institutions."
https://pbs.twimg.com/profile_images/1296201213885784064/Z3o_oH01_x96.jpg,Tarleton State University,@TarletonState,The official Twitter account of Tarleton State University.
https://pbs.twimg.com/profile_images/1357526983622742018/9L-MabZL_x96.jpg,Tara Kiran,@tara_kiran,family physician
https://pbs.twimg.com/profile_images/599987486702620672/FO7gR5eK_x96.png,Tuniscope,@TUNISCOPEcom,Portail généraliste tunisien dont 50% du contenu est en vidéo
https://pbs.twimg.com/profile_images/1359152386355441667/kd8AmnGQ_x96.jpg,Chippy,@chippygamingyt,James - Terraria Enthusiast! Official Terraria x Chippy Merchandise
https://pbs.twimg.com/profile_images/938127695442874368/pM3ulRV9_x96.jpg,PIMPNITE,@PIMPNITEYT,Pokemon Youtuber | Twitch Partner
https://pbs.twimg.com/profile_images/1397923267906732044/cQugnWsQ_x96.jpg,الإصــلاح نــت,@Islahyem,الموقع الرسمي لحزب التجمع اليمني للإصلاح - اليمن.
https://pbs.twimg.com/profile_images/1010208787460915200/fD4_zrub_x96.jpg,@publichealthmdc,@PublicHealthMDC,Healthy People. Healthy Places.
https://pbs.twimg.com/profile_images/1068183149019086849/ua0PjPUS_x96.jpg,The Brazilian Report,@BrazilianReport,"An insider view on Brazilian politics, business, and society - in English, for the world | Instagram: brazilianreport"
https://pbs.twimg.com/profile_images/1170708041513070592/Uh1pkANc_x96.jpg,Dr. Rafidah Abdullah,@rafidah72,"Doctor 1996, physician 2001, nephrologist 2005. MOH Malaysia. MSc Palliative Care 2019. Vice President MedTweetMY. 23x marathoner. e-mail:rafidah@medtweetmy.org"
https://pbs.twimg.com/profile_images/1397874667948417029/CbwVrUPR_x96.jpg,Sanjay Bapna,@BapnaSanjay,"Socio-Political worker, Ex-Secretary, All India Congress Committee"
https://pbs.twimg.com/profile_images/1358121756389736450/1y7Ygjz0_x96.jpg,Earth Negotiations Bulletin,@IISD_ENB,Independent reporting on
https://pbs.twimg.com/profile_images/709885839770136576/tHNZPQsJ_x96.jpg,"DeSoto, Texas Police Department",@DeSotoPD,"The official Twitter account for the DeSoto, TX Police Dept, located in DeSoto, Texas. Re-tweets are not official endorsements. Account is not monitored 24/7."
https://pbs.twimg.com/profile_images/1323704022344355841/XXPo8d0o_x96.jpg,Richard Whittaker,@YorkshireTX,Screens editor for
https://pbs.twimg.com/profile_images/1129008197539454977/1ldzq8P5_x96.png,Bethany,@Bethany,"Bethany believes every child deserves to be loved, connected, and safe. 
Together, we can change the world through family."
https://pbs.twimg.com/profile_images/1239140419859963904/YGgl3sYK_x96.jpg,Nilotpal Mrinal,@authornilotpal,"writer,poet,columnist,blogger, socio-political activist,
writer of best sellers:- ●डार्क हॉर्स ●औघड़.
☆yuwa sahitya akademi award 2016 wiki/Nilotpal_Mrinal"
https://pbs.twimg.com/profile_images/1350976596103073796/HyfQtYEN_x96.jpg,Charles C. Huff,@CoachHuff,"Christian, Husband, Father, Teacher, Motivator! Trust the process & believe in Hard Work. Head Football Coach at Marshall University"
https://pbs.twimg.com/profile_images/1380070625809686535/ccsO7VSs_x96.jpg,European Public Prosecutor’s Office (EPPO),@EUProsecutor,The independent prosecution office of the European Union.
https://pbs.twimg.com/profile_images/1048160683383091200/MRHEIEtH_x96.jpg,Khairul Hafidz,@khairul_hafidz,Doctor; Mr
https://pbs.twimg.com/profile_images/1399725046264967184/ak7OVH02_x96.jpg,MOBILIZE - BEYOND AUTOMOTIVE,@wearemobilizers,"Ensemble, faisons bouger la mobilité pour vous faciliter la vie. Pour les entreprises, les territoires et les particuliers."
https://pbs.twimg.com/profile_images/711920178032934912/owLbRbTQ_x96.jpg,Sagamore Spirit,@sagamorespirit,"Maryland-Style Rye Whiskey. Grain-to-Glass Excellence. 
Our waterfront distillery in Baltimore is open for tastings, events, & more! Please savour responsibly."
https://pbs.twimg.com/profile_images/1390401165884526600/nKikSpz__x96.jpg,World Peace Foundation,@WorldPeaceFdtn,Est. 1910 | Affiliated with
https://pbs.twimg.com/profile_images/1333895200301780993/_Ihb9pG5_x96.jpg,Hack Club,@hackclub,a worldwide community of high school hackers
https://pbs.twimg.com/profile_images/1400383769811562496/ebKNefK9_x96.jpg,Christian Endt,@c_endt,I stare at numbers and write about them. Senior Data Journalist
https://pbs.twimg.com/profile_images/1365045582499360771/PQ2ON6ad_x96.jpg,Adam,@AdamLukas17,MKBHD
https://pbs.twimg.com/profile_images/824055195407564803/axYVD2qn_x96.jpg,Dr. Sarah Newbery,@snewbery1,"Optimistic rural generalist family doc;  committed to high quality, comprehensive care in rural communities. Asst. Dean, Physician Workforce Strategy - NOSM."
https://pbs.twimg.com/profile_images/1240396121320677376/ffP7MLf4_x96.jpg,Caribbean Public Health Agency (CARPHA),@CARPHA1,Official page for the Caribbean Public Health Agency •
https://pbs.twimg.com/profile_images/1339739173423558656/I-uQDXPa_x96.jpg,tcorrell,@tcorrellrl,Professional Rocket League Player for
https://pbs.twimg.com/profile_images/435859425035706368/aMxIrQLE_x96.png,TheIIA,@TheIIA,"The IIA is the internal audit profession's global voice, recognized authority, acknowledged leader, chief advocate, and principal educator."
