css-4rbku5 href,css-9pa8cd src,css-901oao,css-901oao 2,css-4rbku5 href 3,css-4rbku5,r-4qtqp9 src,css-901oao 4,css-901oao 5,css-4rbku5 2,css-4rbku5 href 4,css-901oao 6,css-4rbku5 href 5,css-9pa8cd src 2,css-901oao 8,css-901oao 9,css-4rbku5 href 6,css-901oao 10,css-4rbku5 3,css-4rbku5 href 7,css-9pa8cd src 3,css-901oao 11,css-901oao 12,css-901oao 14,css-901oao 15,r-1p0dtai src
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1280836129785360384,"Jul 8, 2020",,Taken together this is a Plan for Jobs worth up to £30 billion.,,,,,https://twitter.com/RishiSunak/status/1280836129785360384/photo/1,https://pbs.twimg.com/media/EcZxp1MWoAUclWd?format=jpg&name=medium,245,416,,,,,,2K,,,,
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1280830642394185730,"Jul 8, 2020",,"We want to reward employers who successfully bring staff back from furlough.  

If you bring back someone who was furloughed - and continuously employ them through to January we'll pay you a Job Retention Bonus of £1,000 per person.",,,,,https://twitter.com/RishiSunak/status/1280830642394185730/photo/1,https://pbs.twimg.com/media/EcZjriYXgAY94pd?format=jpg&name=medium,693,1.1K,,,#PlanForJobs,https://twitter.com/hashtag/PlanForJobs?src=hashtag_click,,4.8K,,,,
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1280834206210408449,"Jul 8, 2020",,"To support restaurants and the people who work in them we’re saying ‘Eat Out to Help Out’.

So for the month of August we will give you a 50% reduction, up to £10 per head, on sit-down meals and non-alcoholic drinks Monday-Wednesday.",,,,,https://twitter.com/RishiSunak/status/1280834206210408449/photo/1,https://pbs.twimg.com/media/EcZv4asX0AIBMxT?format=jpg&name=medium,2.7K,2.6K,,,#PlanForJobs,https://twitter.com/hashtag/PlanForJobs?src=hashtag_click,,10.2K,,,,
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1279852358982414336,"Jul 5, 2020",,"This evening I was honoured to host those who looked after me at St Thomas’ Hospital at Downing Street, as we celebrate 72 years of our incredible NHS.",,,,,https://twitter.com/BorisJohnson/status/1279852358982414336/photo/1,https://pbs.twimg.com/media/EcLwlGrXQAERkbG?format=jpg&name=small,1.7K,1.6K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,,,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,17.6K,Guy's and St Thomas',,,
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1279876376305242113,"Jul 5, 2020",,"The show must go on. 

We’re introducing a world-leading £1.57 billion rescue package to help cultural, arts and heritage institutions weather the impact of coronavirus.",,,,,https://twitter.com/RishiSunak/status/1279876376305242113/photo/1,https://pbs.twimg.com/media/EcMIsMrX0AQO3eb?format=jpg&name=medium,3.8K,5.6K,,,,,,28.4K,,,,
https://twitter.com/Conservatives,https://pbs.twimg.com/profile_images/1400050963554226185/dlFOAC12_x96.jpg,Conservatives,@Conservatives,https://twitter.com/Conservatives/status/1277916956990099456,"Jun 30, 2020",https://abs-0.twimg.com/emoji/v2/svg/1f1ec-1f1e7.svg,𝘼 𝙉𝙀𝙒 𝘿𝙀𝘼𝙇 𝙁𝙊𝙍 𝘽𝙍𝙄𝙏𝘼𝙄𝙉,Prime Minister,@BorisJohnson,https://twitter.com/BorisJohnson,"has announced that we'll bring forward £5bn capital investment projects, supporting jobs & our economic recovery, including:",https://twitter.com/Conservatives/status/1277916956990099456/photo/1,,500,351,,High streets,,,,1.1K,Rail,Roads,And much more,
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1273299476908847105,"Jun 17, 2020",https://abs-0.twimg.com/emoji/v2/svg/1f1ec-1f1e7.svg,"I’m proud to call the United Kingdom a friend of New Zealand, and am thrilled that we now have the opportunity to strengthen our alliance by negotiating a new free trade agreement.",,,,,,https://pbs.twimg.com/amplify_video_thumb/1273269946852749320/img/U-DpI9eqPYPVR8A4.jpg,2K,1.6K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,,,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,12.1K,,,,blob:https://twitter.com/7b274f71-ba21-461d-9cb9-3078d365f284
https://twitter.com/BattenDiseaseuk,https://pbs.twimg.com/profile_images/1401807689055887361/k4BwZnLu_x96.jpg,BDFA,@BattenDiseaseuk,https://twitter.com/BattenDiseaseuk/status/1270335923457327105,"Jun 9, 2020",,Thank you@Jacob_Rees_Mogg for supporting us and your constitent Max,on,@simonsewart,https://twitter.com/simonsewart,,,,4,39,,,#battenday2020,https://twitter.com/hashtag/battenday2020?src=hashtag_click,,,Quote Tweet,@Jacob_Rees_Mogg,·,
https://twitter.com/10DowningStreet,https://pbs.twimg.com/profile_images/1399642036924563457/OAXAIbzG_x96.jpg,UK Prime Minister,@10DowningStreet,https://twitter.com/10DowningStreet/status/1256157686200242178,"May 1, 2020",,"We are flattening the curve. Let's keep going.

Stay home, protect the NHS, save lives.",,,,,https://twitter.com/10DowningStreet/status/1256157686200242178/photo/1,https://pbs.twimg.com/media/EW7ABD6XgAMVpKL?format=jpg&name=medium,100,202,,,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,,899,,,,
https://twitter.com/Conservatives,https://pbs.twimg.com/profile_images/1400050963554226185/dlFOAC12_x96.jpg,Conservatives,@Conservatives,https://twitter.com/Conservatives/status/1254794683835772928,"Apr 27, 2020",,Prime Minister,": ""I ask you to contain your impatience because I believe we are coming now to the end of the first phase of this conflict. And in spite of all the suffering we have so nearly succeeded.""

Keep protecting the NHS. 
Keep saving lives.",@BorisJohnson,https://twitter.com/BorisJohnson,,https://twitter.com/Conservatives/status/1254794683835772928/photo/1,https://pbs.twimg.com/media/EWnB1D-WAAAhjgU?format=jpg&name=medium,81,139,,,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,,783,,,,
https://twitter.com/MattHancock,https://pbs.twimg.com/profile_images/1311368965160136704/ypBTtBpn_x96.jpg,Matt Hancock,@MattHancock,https://twitter.com/MattHancock/status/1253263520898179073,"Apr 23, 2020",,We’re throwing everything at developing a,vaccine. Brilliant that from today the first trials on humans begin in the UK. Thank you to all involved in this colossal effort. ⁦,@UniofOxford,https://twitter.com/UniofOxford,⁩,,https://pbs.twimg.com/ext_tw_video_thumb/1253263438329057280/pu/img/W5cF3ZFc_U9q9qME.jpg,948,727,,,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,,4.5K,,,,blob:https://twitter.com/65fc2da8-bedf-48eb-9764-8ad2f65709bf
https://twitter.com/Conservatives,https://pbs.twimg.com/profile_images/1400050963554226185/dlFOAC12_x96.jpg,Conservatives,@Conservatives,https://twitter.com/Conservatives/status/1252526108970541057,"Apr 21, 2020",https://abs-0.twimg.com/emoji/v2/svg/1f382.svg,Wishing a very happy 94th birthday to Her Majesty The Queen!,,,,,https://twitter.com/Conservatives/status/1252526108970541057/photo/1,https://pbs.twimg.com/media/EWHds3DWoAIuaR0?format=jpg&name=medium,70,518,,,,,,2.9K,,,,
https://twitter.com/CommonsLeader,https://pbs.twimg.com/profile_images/1267493887549071361/1BhgjIFX_x96.jpg,Leader of the House of Commons,@CommonsLeader,https://twitter.com/CommonsLeader/status/1252305690317774849,"Apr 20, 2020",,Parliament is playing its part in defeating coronavirus.,,,,,,https://pbs.twimg.com/ext_tw_video_thumb/1252305267129229313/pu/img/N88o6xXgFPhb8DHx.jpg,5,25,,,,,,92,,,,blob:https://twitter.com/a3b72b2d-343c-45dd-b5b9-10edbe53fa88
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1252121458949738497,"Apr 20, 2020",,"Exactly one month ago today I announced the unprecedented decision to step in and help pay people’s wages. 

We promised support would be available by the end of April – today, we deliver our promise. 

The Coronavirus Job Retention Scheme is now live:",,,,,https://twitter.com/RishiSunak/status/1252121458949738497/photo/1,https://pbs.twimg.com/media/EWBtevNWsAA0vWe?format=jpg&name=medium,1.4K,991,,,,,,4.7K,,,,
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1251149315088629763,"Apr 17, 2020",,I've extended the Coronavirus Job Retention Scheme by one month to reflect the continuing,"lockdown measures.

This will allow firms across the UK to continue protecting millions of jobs.",,,,https://twitter.com/RishiSunak/status/1251149315088629763/photo/1,https://pbs.twimg.com/media/EVz5qMxU0AgmAfg?format=jpg&name=medium,1K,504,,,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,,2.1K,,,,
https://twitter.com/10DowningStreet,https://pbs.twimg.com/profile_images/1399642036924563457/OAXAIbzG_x96.jpg,UK Prime Minister,@10DowningStreet,https://twitter.com/10DowningStreet/status/1251032330946387969,"Apr 17, 2020",,"""The worst thing that we could do right now is to ease up too soon.” –",sets out the five conditions that need to be met before the current measures can be lifted.,@DominicRaab,https://twitter.com/DominicRaab,,,https://pbs.twimg.com/media/EVyO8YiXYAIgsVB.jpg,280,337,,,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,,1.5K,,,,blob:https://twitter.com/4e3bfb25-19eb-4cee-aaee-0f9d74857a0c
https://twitter.com/10DowningStreet,https://pbs.twimg.com/profile_images/1399642036924563457/OAXAIbzG_x96.jpg,UK Prime Minister,@10DowningStreet,https://twitter.com/10DowningStreet/status/1250359141748609025,"Apr 15, 2020",,"Keep going. Staying at home is making all the difference. 

Thank you for saving lives.",,,,,https://twitter.com/10DowningStreet/status/1250359141748609025/photo/1,https://pbs.twimg.com/media/EVoqnoAWkAAmond?format=jpg&name=medium,136,318,,,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,,1.3K,,,,
https://twitter.com/10DowningStreet,https://pbs.twimg.com/profile_images/1399642036924563457/OAXAIbzG_x96.jpg,UK Prime Minister,@10DowningStreet,https://twitter.com/10DowningStreet/status/1250051194925527042,"Apr 14, 2020",,Stay at home. You will be saving lives.,,,,,https://twitter.com/10DowningStreet/status/1250051194925527042/photo/1,https://pbs.twimg.com/media/EVFU0LhWoAIwRjI?format=png&name=medium,104,222,,,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,,782,,,,
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1249336590482243585,"Apr 12, 2020",,"It is hard to find the words to express my debt to the NHS for saving my life.

The efforts of millions of people across this country to stay home are worth it. Together we will overcome this challenge, as we have overcome so many challenges in the past.",,,,,,https://pbs.twimg.com/media/EVaCytpXkAE-hNz.jpg,26.8K,53.6K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,245.2K,,,,blob:https://twitter.com/c9a1f6ea-046a-49de-81b7-de6d46d62815
https://twitter.com/MattHancock,https://pbs.twimg.com/profile_images/1311368965160136704/ypBTtBpn_x96.jpg,Matt Hancock,@MattHancock,https://twitter.com/MattHancock/status/1244180361371955201,"Mar 29, 2020",,"NEWS: Good news that we’ve reached 10,000","tests a day - ahead of schedule. We’re on track to 25,000.",,,,,,3.1K,1.6K,,,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,,14.7K,,,,
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1244339182690066433,"Mar 29, 2020",,"Thanks to everyone who has been staying at home.

By delaying the spread of the disease we can reduce the pressure on our NHS, and that's how we hope to save many thousands of lives.",,,,,,https://pbs.twimg.com/amplify_video_thumb/1244336106595921921/img/z2u8DjtngX3UpHA-.jpg,4.5K,5.2K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,35.5K,,,,blob:https://twitter.com/ac0945f2-3bea-480b-bd52-b57666fa45bd
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1243496858095411200,"Mar 27, 2020",,"Over the last 24 hours I have developed mild symptoms and tested positive for coronavirus.

I am now self-isolating, but I will continue to lead the government’s response via video-conference as we fight this virus.

Together we will beat this.",,,,,,https://pbs.twimg.com/ext_tw_video_thumb/1243496728642363398/pu/img/Lmiin55z5-b4BUig.jpg,53.4K,117.7K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,#StayHomeSaveLives,https://twitter.com/hashtag/StayHomeSaveLives?src=hashtag_click,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,350K,,,,blob:https://twitter.com/b4dc7f38-526c-4522-b12d-d4f06c3428c8
https://twitter.com/DHSCgovuk,https://pbs.twimg.com/profile_images/1400049299405381651/RPmzfXEC_x96.jpg,Department of Health and Social Care,@DHSCgovuk,https://twitter.com/DHSCgovuk/status/1243174109107957765,"Mar 26, 2020",https://abs-0.twimg.com/emoji/v2/svg/1f44f.svg,"Join the nation at 8pm tonight to say THANK YOU to all health and social care staff on the frontline, who are working tirelessly across the country in the fight against",GIF,,,,,https://pbs.twimg.com/tweet_video_thumb/EUCj-nUXQAEEdE1.jpg,522,6.7K,https://twitter.com/hashtag/ClapForOurCarers?src=hashtag_click,,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,,13.1K,,,,https://video.twimg.com/tweet_video/EUCj-nUXQAEEdE1.mp4
https://twitter.com/10DowningStreet,https://pbs.twimg.com/profile_images/1399642036924563457/OAXAIbzG_x96.jpg,UK Prime Minister,@10DowningStreet,https://twitter.com/10DowningStreet/status/1242929586586947585,"Mar 25, 2020",,"""When we launched the appeal last night we hoped to get 250,000 over a few days. But I can tell you that in just 24 hours 405,000 people have responded to the call."" - PM","If you want to volunteer, sign up here",@BorisJohnson,https://twitter.com/BorisJohnson,1:13,,https://pbs.twimg.com/media/ET-wcuZWkAUc7f3.jpg,96,472,,,,,,2K,,,,blob:https://twitter.com/4d24864e-2ad6-430a-bbff-98825dee5bad
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1243084526408077313,"Mar 26, 2020",,"I want to thank all of our brilliant public servants, not only in the NHS, but also in the Police, Armed Forces, local government, social care and elsewhere - you have shown extraordinary courage in facing this national emergency. Our country owes you a huge debt of gratitude.",,,,,https://twitter.com/BorisJohnson/status/1243084526408077313/photo/1,https://pbs.twimg.com/media/EUBRhMAXQAAt3Ib?format=jpg&name=medium,1.7K,2.8K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,,,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,23.1K,,,,
https://twitter.com/MattHancock,https://pbs.twimg.com/profile_images/1311368965160136704/ypBTtBpn_x96.jpg,Matt Hancock,@MattHancock,https://twitter.com/MattHancock/status/1242742237567614976,"Mar 25, 2020",,"NEWS: We’re delighted that overnight 170,000 people have signed up to volunteer to support our NHS tackling",. Join here:,,,,https://twitter.com/MattHancock/status/1242742237567614976/photo/1,https://pbs.twimg.com/media/ET8beiJX0AAJh5s?format=jpg&name=900x900,454,1.2K,,,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,,4.7K,,,,
https://twitter.com/BorisJohnson,https://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_x96.jpg,Boris Johnson,@BorisJohnson,https://twitter.com/BorisJohnson/status/1241751431058726912,"Mar 22, 2020",,We need you to do your bit to help us beat,Please RT.,,,,https://twitter.com/BorisJohnson/status/1241751431058726912/photo/1,https://pbs.twimg.com/media/ETuV7nxWsAAhlQL?format=jpg&name=medium,1.9K,10.9K,https://help.twitter.com/rules-and-policies/state-affiliated,United Kingdom government official,#coronavirus,https://twitter.com/hashtag/coronavirus?src=hashtag_click,https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig,13.5K,,,,
https://twitter.com/RishiSunak,https://pbs.twimg.com/profile_images/1372190965599985664/PQ3J2v6Y_x96.jpg,Rishi Sunak,@RishiSunak,https://twitter.com/RishiSunak/status/1242031012957360128,"Mar 23, 2020",https://abs-0.twimg.com/emoji/v2/svg/2705.svg,The Coronavirus Business Interruption Loan Scheme is now available for small or medium-sized businesses facing cash flow issues.,Get loans of up to £5m with 12 months interest free.,,,,https://t.co/9blM7svmXw?amp=1,,380,796,https://t.co/9blM7svmXw?amp=1,Coronavirus Business Interruption Loan Scheme (CBILS) - British Business Bank,,,,1.5K,Find out how the Coronavirus Business Interruption Loan Scheme (CBILS) supports smaller businesses that are losing revenue due to the COVID-19 outbreak.,british-business-bank.co.uk,,
