uri,publication_date,buyer,cpv,amount,currency,contractors
http://ted.europa.eu/udl?uri=TED:NOTICE:120657-2020:TEXT:FR:HTML,20200312,"Centre hospitalier universitaire d'Angers, 4 rue Larrey, Angers Cedex 9, 49933, cjcght49@chu-angers.fr, https://www.chu-angers.fr, http://www.marches-publics.gouv.fr",18143000,45843,EUR,"API PRO Santé, 6 chemin des Ronzieres, Vourles, 69390, Lapro Environnement, 15 rue Jean Monnet, Goussainville, 95190, Lyreco, rue Alphonse Terroir, Marly Cedex, 59584"
http://ted.europa.eu/udl?uri=TED:NOTICE:120675-2020:TEXT:CS:HTML,20200312,"Institut klinické a experimentální medicíny, 00023001, Vídeňská 1958/9, Praha, 140 00, Bc. Magda Holečková, +420 261365431, magda.holeckova@ikem.cz, www.ikem.cz, https://nen.nipez.cz/profil/ikem",33694000,30990000.00,CZK,"Promedica Praha Group, a.s., 25099019, Juárezova 1071 17, Praha, 160 00, +420 221595129, zakazky@promedica-praha.cz, +420 224257838, https://www.promedica-praha.cz/"
http://ted.europa.eu/udl?uri=TED:NOTICE:120707-2020:TEXT:BG:HTML,20200312,"Медицински университет — Пловдив, 000455471, бул. „Васил Априлов № 15А, Пловдив, 4000, проф. д-р Мариана Мурджева, дмн, мзм — ректор на МУ — Пловдив, +359 32602321, intrel@meduniversity-plovdiv.bg, +359 32602534, http://meduniversity-plovdiv.bg, https://www.archive.mu-plovdiv.bg/bg/obshtestveni-poruchki/524-общ_пор/възлагане/3912-wp1_2_3-int-0037",38000000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:120790-2020:TEXT:RO:HTML,20200312,"Institutul de Boli Infecțioase „Prof. Dr. Matei Balș”, 9524980, Str. Dr. Calistrat Grozovici nr. 1, Bucureşti, 021105, Mihai Dan Caloinescu, +40 212010980/3915, achizitii@mateibals.ro, +40 213186095, www.mateibals.ro, www.e-licitatie.ro, Spital",33631600,,,"B.Braun Medical, RO 11080242, Str. Principală nr. 636, Remetea Mare, 307350, +40 0256284905/+40 0256284906, beatrix.velimirovici@bbraun.com, +40 256284907, www.bbraun.ro, GB Indco S.R.L., RO 10421821, Str. Dimitrie Cantemir nr. 9, sector 4, București, 040233, +40 213361212, contact@gbindco.ro, +40 213363887, www.gbindco.ro, Sante International S.A., RO 3210015, Str. Mihai Bravu  nr. 7, sector 2, București, 021303, +40 212525543, contact@sante.ro, +40 212523177, www.sante.ro, B.Braun Medical, RO 11080242, Str. Principală nr. 636, Remetea Mare, 307350, +40 0256284905/+40 0256284906, beatrix.velimirovici@bbraun.com, +40 256284907, www.bbraun.ro, Cleaning Logistic Distribution S.R.L., 32521457, Str. Iuliu Maniu nr. 6D, București, 061102, +40 213170236, office@cleaninglogistic.ro, +40 213170256, G&M 2000 S.R.L., RO 4057646, Str. Filolog Ioan Bianu nr. 45, sector 1, București, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:120910-2020:TEXT:PL:HTML,20200312,"Centrum Medyczne „Żelazna” sp. z o.o., ul. Żelazna 90, Warszawa, 01-004, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 882559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Warszawski Szpital dla Dzieci Samodzielny Publiczny Zakład Opieki Zdrowotnej, ul. M. Kopernika 43, Warszawa, 00-328, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Czerniakowski sp. z o. o., ul. Stępińska 19/25, Warszawa, 00-739, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Grochowski im. dr med Rafała Masztaka sp. z o.o., ul. Grenadierów 51/59, Warszawa, 04-073, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Specjalistyczny Inflancka im. Krysi Niżyńskiej „Zakurzonej”, ul. Inflancka 6, Warszawa, 00-189, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Praski pw. Przemienienia Pańskiego sp. z o.o., al. Solidarności 67, Warszawa, 03-401, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Solec sp. z o.o., ul. Solec 93, Warszawa, 00-382, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Specjalistyczny im. Świętej Rodziny SPZOZ, ul. Antoniego Józefa Madalińskiego 25, Warszawa, 02-544, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl, Szpital Bielański im. Ks. Jerzego Popiełuszki Samodzielny Zakład Opieki Zdrowotnej w Warszawie, ul. Cegłowska 80, Warszawa, 01-809, +48 222559878, b.szczepaniak@szpitalzelazna.pl, +48 222559913, www.szpitalzelazna.pl, https://szpitalzelazna.eb2b.com.pl",33631600,1896318.90,PLN,"Bialmed sp. z o.o., Kazimierzowska 46/48/35, Warszawa, 02-546, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Schulke Polska sp. z o.o., Al. Jerozolimskie 123, Warszawa, 02-305, Medisept sp. z o.o., Konopnica 159C, Motycz, 21-030, Greenpol Instytut Kształtowania Środowiska sp. z o.o., Fabryczna 17, Zielona Góra, 65-410"
http://ted.europa.eu/udl?uri=TED:NOTICE:123185-2020:TEXT:PL:HTML,20200313,"Wielkopolskie Centrum Onkologii, ul. Garbary 15, Poznań, 61-866, Dział zamówień publicznych i zaopatrzenia., +48 618850643, ZAOPATRZENIE@WCO.PL, +48 618850698, www.wco.pl",18424300,137053.00,PLN,"Skamex Sp. z o.o. Sp.k., ul. Częstochowska 38/52, Łódź, 93-121, Mercator Medical S.A., ul. Heleny Modrzejewskiej 30, Kraków, 31-327, Mercator Medical S.A., ul. Heleny Modrzejewskiej 30, Kraków, 31-327, Mercator Medical S.A., ul. Heleny Modrzejewskiej 30, Kraków, 31-327"
http://ted.europa.eu/udl?uri=TED:NOTICE:123223-2020:TEXT:CS:HTML,20200313,"Fakultní nemocnice Olomouc, 00098892, I. P. Pavlova 185/6, Olomouc, 779 00, Ing. Pavel Dočkal, +420 588443138, zakazky@fnol.cz, +420 585413841, http://www.fnol.cz, http://www.egordion.cz/nabidkaGORDION/profil/fnol",33694000,7056455.96,CZK,"GeneTiCA, s.r.o., 25609378, Služeb 3056/4, Praha 10, 108 00, +420 731426057, konecny@genetica.cz, Roche, s.r.o., 49617052, Sokolovská 685/136f, Praha 8, 186 00, +420 703472959, prague.tendry@roche.com, Biomedica ČS, s.r.o., 46342907, Radlická 7140/113d, Praha 5, 158 00, +420 283933605, jitka.vochyanova@bmgrp.cz, Dynex LabSolutions, s.r.o., 06616631, Senovážné náměstí 978/23, Praha, 110 00, +420 220303602, rsimankova@dynex.cz, Trios, spol. s.r.o., 44269471, Zakouřilova 2275/142, Praha, 149 00, +420 602343170, trios@trios.cz"
http://ted.europa.eu/udl?uri=TED:NOTICE:123225-2020:TEXT:CS:HTML,20200313,"Fakultní nemocnice Olomouc, 00098892, I. P. Pavlova 185/6, Olomouc, 779 00, Ing. Pavel Dočkal, +420 588443138, zakazky@fnol.cz, +420 585413841, http://www.fnol.cz, http://www.egordion.cz/nabidkaGORDION/profil/fnol",33694000,4435013.00,CZK,"Becton Dickinson Czechia, s.r.o., 25142135, Křenova 438/1, Praha 6, 162 00, +420 775933327, karolina.kovarova@bd.com, Intersol, spol. s.r.o., 47671823, tř. Spojenců 716/22, Olomouc, 771 11, +420 776228171, ruzickova@intersol.cz, BioTech, a.s., 25664018, Služeb 3056/4, Praha 10, 108 00, +420 731426045, krabkova@ibiotech.cz, Ceemed, s.r.o., 24671819, Tlumačovská 2766/26, Praha 5, 155 00, +420 607728616, info@ceemed.eu, Gali, spol. s.r.o., 26009951, Ke Stadionu 179, Semily, 513 01, +420 481689050, info@gali.cz"
http://ted.europa.eu/udl?uri=TED:NOTICE:123226-2020:TEXT:CS:HTML,20200313,"Středomoravská nemocniční, a.s., 27797660, Mathonova 291/1, Prostějov, 796 04, Ing. Tibor Ďurík, tibor.durik@agel.cz, https://stredomoravskanemocnicni.agel.cz/index.html, https://www.tenderarena.cz/profily/SMN_zadavatel, § 4 odst. 2 zákona č. 134/2016 Sb. (dotovaný zadavatel)",33191100,3720000.00,CZK,"BMT Medical Technology, s.r.o., 46346996, Cejl 157/50, Brno, 602 00, mail@bmt.cz, https://www.bmt.cz/"
http://ted.europa.eu/udl?uri=TED:NOTICE:123447-2020:TEXT:FR:HTML,20200313,"Commune de Fontenay-aux-Roses, 21920032600011, 75 rue Boucicaut, Fontenay-aux-Roses, 92260, +33 141132000, priscilla.virton@fontenay-aux-roses.fr, http://www.fontenay-aux-roses.fr, https://www.marches-publics.info/accueil.htm",18143000,420000,EUR,"OP Maintenance, 9 rue du Rapporteur, ZI des Béthunes, Saint-Ouen-l'Aumône, 95310, OP Maintenance, 9 rue du Rapporteur, Zi des Béthunes, Saint-Ouen-l'Aumône, 95310, Sentinel, 74 rue Villebois Mareuil, Gennevilliers, 92230, OP Maintenance, 9 rue du Rapporteur, ZI des Béthunes, Saint-Ouen-l'Aumône, 95310, OP Maintenance, 9 rue du Rapporteur, ZI des Béthunes, Saint-Ouen-l'Aumône, 95310"
http://ted.europa.eu/udl?uri=TED:NOTICE:125671-2020:TEXT:SK:HTML,20200316,"Nemocnica s poliklinikou Trebišov, a.s., 36597376, SNP 1079/76, Trebišov, 075 01, Osoba poverená verejným obstarávateľom, +421 904420290, vo1@svetzdravia.com, https://www.procare.sk/nemocnica/nemocnica-s-poliklinikou-trebisov-s/, https://www.uvo.gov.sk/vyhladavanie-profilov/detail/9394, Osoba podľa § 8 ods. 1 písm. a) zákona o verejnom obstarávaní",33192100,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:125702-2020:TEXT:PL:HTML,20200316,"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Krasnymstawie, ul. M. Sobieskiego 4, Krasnystaw, 22-300, Elżbieta Zawiślak-Walczuk, +48 825431522, zamowienia@spzozkrasnystaw.pl, +48 825764901, www.spzozkrasnystaw.pl",33100000,77760.00,PLN,"Varimed Sp. z o.o., ul. T. Kościuszki 115/4U, Wrocław, 50-442, Varimed Sp. z o.o., ul. T. Kościuszki 115/4U, Wrocław, 50-442"
http://ted.europa.eu/udl?uri=TED:NOTICE:125733-2020:TEXT:RO:HTML,20200316,"Garda de Coastă, 29521430, Str. Zmeurei nr. 3, Constanța, 900433, Costel Dinu, +40 241553794, achizitii.gardadecoasta@igpf.ro, +40 241553794, www.politiadefrontiera.ro, www.e-licitatie.ro",18143000,51303,RON,"Nimar S.R.L., RO 6626659, Str. Gării nr. 78/A, Reghin, 545300, +40 265513232, office@nimar.ro, +40 372878294, www.nimar.ro, Nimar S.R.L., RO 6626659, Str. Gării nr. 78/A, Reghin, 545300, +40 265513232, office@nimar.ro, +40 372878294, www.nimar.ro, Nimar S.R.L., RO 6626659, Str. Gării nr. 78/A, Reghin, 545300, +40 265513232, office@nimar.ro, +40 372878294, www.nimar.ro, Nimar S.R.L., RO 6626659, Str. Gării nr. 78/A, Reghin, 545300, +40 265513232, office@nimar.ro, +40 372878294, www.nimar.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:125869-2020:TEXT:LT:HTML,20200316,"Policijos departamentas prie Lietuvos Respublikos vidaus reikalų ministerijos, 188785847, Saltoniškių g. 19, Vilnius, LT-08105, Virginija Vaitulevičienė, +370 52719766, virginija.vaituleviciene@policija.lt, https://policija.lrv.lt/, https://pirkimai.eviesiejipirkimai.lt/ctm/Company/CompanyInformation/Index/5301",35113440,982500.00,EUR,"Uždaroji akcinė bendrovė „Eisiga“, 174936577, Vilniaus g. 82, Eišiškių m., Šalčininkų r. sav., Eišiškės, LT-17169, +370 38056408, eisiga.fabric@gmail.com, +370 38057292, http://www.eisiga.lt, Uždaroji akcinė bendrovė „Tuma“, 121414571, Savanorių pr. 139, Vilnius, LT-03150, +370 5653517, tuma@is.lt, +370 5653517, http://tuma@is.lt"
http://ted.europa.eu/udl?uri=TED:NOTICE:125884-2020:TEXT:DE:HTML,20200316,"Gesundheits- und Pflegezentrum Rüsselsheim gGmbH, August-Bebel-Str. 59, Rüsselsheim, 65428, Agkamed GmbH, +49 20118550, vergabe@agkamed.de, +49 2011855299, http://www.agkamed.de",33192120,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:127282-2020:TEXT:EN:HTML,20200316,"Places for People Group Ltd, 4 The Pavilions, Port Way, Preston, PR2 2YB, +44 1772897200, purchasing@placesforpeople.co.uk, http://www.placesforpeople.co.uk, http://www.placesforpeople.co.uk",18100000,580000,GBP,"Direct Corporate Clothing plc, 03073214, Unit 2/Direct 2 Industrial Park, Roway Lane, Oldbury, B69 3ES, Protective Wear Supplies (PWS) UK Ltd, 08393062, 10 Darklake View, Estover, Plymouth, Devon, PL6 7TL, Arden Winch and Co. Ltd, 01253792, 9 Acres Hill Lane, Darnall, Sheffield, S9 4LR, Direct Corporate Clothing plc, 03073214, Unit 2/Direct 2 Industrial Park, Roway Lane, Oldbury, B69 3ES, Arden Winch and Co. Ltd, 01253792, 9 Acres Hill Lane, Darnall, Sheffield, S9 4LR, Protective Wear Supplies (PWS) UK Ltd, 08393062, 10 Darklake View, Plymouth, Devon, PL6 7TL, Direct Corporate Clothing plc, 03073214, Unit 2/Direct 2 Industrial Park, Roway Lane, Oldbury, B69 3ES, Arden Winch and Co. Ltd, 01253792, 9 Acres Hill Lane, Darnall, Sheffield, S9 4LR, Simon Jersey Ltd, 01006047, Hercules Business Park, Bird Hall Lane, Stockport, SK3 0UX"
http://ted.europa.eu/udl?uri=TED:NOTICE:128117-2020:TEXT:SK:HTML,20200317,"Národný onkologický ústav, 00165336, Klenová 1, Bratislava-mestská časť Nové Mesto, 833 10, JUDr. Filip Barbarič, MPH, +421 911930518, filip.barbaric@nou.sk, +421 254772008, http://www.nou.sk/, http://www.uvo.gov.sk/vyhladavanie-profilov/detail/627",33111400,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:128220-2020:TEXT:HR:HTML,20200317,"Sveučilište u Splitu, 29845096215, Poljička cesta 35, Split, 21000, Ivana Bakotin Košta, +385 21558256, ibakotinkosta@unist.hr, www.unist.hr, www.unist.hr",33191110,1598967.92,HRK,"Medical intertrade d.o.o., 04492664153, Dr. Franje Tuđmana 3, Sveta Nedelja, 10431, +385 13374842, javna.nabava@medical-intertrade.hr, +385 13374002"
http://ted.europa.eu/udl?uri=TED:NOTICE:128289-2020:TEXT:FR:HTML,20200317,"CUB Hôpital Erasme, 0941.792.893_22963, Route de Lennik 808, Anderlecht, 1070, Quentin Lossignol, quentin.lossignol@erasme.ulb.ac.be, https://enot.publicprocurement.be/enot-war/preViewNotice.do?noticeId=344112, https://enot.publicprocurement.be/enot-war/preViewNotice.do?noticeId=369747, Hôpital",33191000,584502.24,EUR,"Olympus Belgium, Uitbreidingstraat 80, Berchem, 2600"
http://ted.europa.eu/udl?uri=TED:NOTICE:129705-2020:TEXT:DE:HTML,20200317,"Alterszentren Stadt Zürich, Walchestrasse 31, Postfach, Zürich, 8021, Janine Graf, asz-beschaffung@zuerich.ch, https://www.simap.ch, https://www.stadt-zuerich.ch/alterszentren",33192100,1018380.96,CHF,"Haelvoet SA, Route de la Plaine 45, Avenches, 1580"
http://ted.europa.eu/udl?uri=TED:NOTICE:129706-2020:TEXT:DE:HTML,20200317,"Alterszentren Stadt Zürich, Walchestrasse 31, Postfach, Zürich, 8021, Janine Graf, asz-beschaffung@zuerich.ch, https://www.simap.ch, https://www.stadt-zuerich.ch/alterszentren",33192100,539100.00,CHF,"Bimeda AG, Kasernenstrasse 3A, Bachenbülach, 8184"
http://ted.europa.eu/udl?uri=TED:NOTICE:130341-2020:TEXT:PL:HTML,20200318,"Szpital Uniwersytecki w Krakowie, ul. Kopernika 36, Kraków, 31-501, Szpital Uniwersytecki w Krakowie, Sekcja Zamówień Publicznych, ul. Kopernika 19, pok. 20A, 31-501 Kraków, +48 124247046, amatys@su.krakow.pl, +48 124247120, www.su.krakow.pl",35113400,1178120.39,PLN,"Consultronix Spółka Akcyjna, ul. Przemysłowa 17, Balice, 32-083, Consultronix Spółka Akcyjna, ul. Przemysłowa 17, Balice, 32-083"
http://ted.europa.eu/udl?uri=TED:NOTICE:132247-2020:TEXT:DA:HTML,20200319,"Staten og Kommunernes Indkøbsservice A/S, 17472437, H.C. Hansens Gade 4, København S, 2300, Anja Hartmann Lind Olsen, ano@ski.dk, www.ski.dk, Indkøbscentral",33000000,610000000,DKK,"Mediq Danmark A/S, 86479915, Kornmarksvej 15-19, Brøndby, 2605, +45 36379200, rikke.haahr@mediq.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:132274-2020:TEXT:FI:HTML,20200319,"Keski-Pohjanmaan sosiaali- ja terveyspalvelukuntayhtymä Soite, 0216462-3, Mariankatu 16–20, Kokkola, FI-67200, Antti Tieva, +358 404882850, hankinnat@soite.fi, http://www.soite.fi",33191000,161158.00,EUR,"Getinge Finland, 0777866-7, Espoo, FI-02200"
http://ted.europa.eu/udl?uri=TED:NOTICE:132305-2020:TEXT:FR:HTML,20200319,"Commune de Bron, 21690029000018, Direction de la commande publique, place de Weingarten, CS 30012, Bron, 69671, +33 472361315, cp-secretariat@ville-bron.fr, http://www.ville-bron.fr/, http://marches-publics.info/",18100000,170000,EUR,"Lyreco France, Rue Alphonse Terroir, Marly, 59770, Job Protect 69, 9, rue de Frères Lumière, Saint-Bonnet-de-Mure, 69720, Pokee sport publicité, 86b boulevard de Courtais, Montluçon, 03100, Lyreco France, Rue Alphonse Terroir, Marly, 59770"
http://ted.europa.eu/udl?uri=TED:NOTICE:132315-2020:TEXT:HU:HTML,20200319,"Budapesti Szent Ferenc Kórház, EKRSZ_70177413, Széher út 73., Budapest, 1021, Hostyánszki Judit, +36 13928246, titkarsag@szentferenckorhaz.hu, +36 13927783, http://www.szentferenckorhaz.hu, http://www.szentferenckorhaz.hu, Egészségügyi intézmény",33191000,95185350.00,HUF,"Medial Egészségügyi Szolgáltató Kft., EKRSZ_49349975, Hűvösvölgyi út 54. 4. ép. 1.em.101., Budapest, 1021, +36 13613987, info@medial.hu, +36 13612883, http://www.medial.hu, RacioNet Számítástechnikai Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság, EKRSZ_92918085, Hauszmann Alajos utca 3/A., Budapest, 1117, +36 14647110, molnar.levente@racionet.hu, +36 14647111, http://www.racionet.hu"
http://ted.europa.eu/udl?uri=TED:NOTICE:132353-2020:TEXT:HU:HTML,20200319,"Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet, EKRSZ_66521905, Tószegi út 21., Szolnok, 5000, Bene Ildikó mb. főigazgató, +36 56503710, foigazgato@hetenyikorhaz.hu, +36 56503722, http://www.hetenyikorhaz.hu, http://www.hetenyikorhaz.hu",33600000,660551870.00,HUF,"Hungaropharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság, EKRSZ_95787693, Király utca 12., Budapest, 1061, +36 13276700, tendercsoport@hungaropharma.hu, +36 13276720, http://www.hph.hu, Phoenix Pharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság, EKRSZ_65423297, Keleti Márton út 19., Fót, 2151, +36 27889170, heidecker_ferenc@phoenix.hu, +36 27889140, Euromedic-Pharma Gyógyszernagykereskedelmi Zártkörűen Működő Részvénytársaság, EKRSZ_91111311, Dorottya utca 1., Budapest, 1051, +36 304066065, kozbeszerzes@euromedic-hungary.com, +36 18153107, http://www.euromedic-hungary.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:132425-2020:TEXT:DE:HTML,20200319,"BG Klinikum Unfallkrankenhaus Berlin gGmbH, Warener Str. 7, Berlin, 12683, silke.witt@bg-kliniken.de, https://www.ukb.de/, Unfallbehandlungsstelle (UBS) Berlin gGmbH, Hildegardstraße 28, Berlin, 10715, silke.witt@bg-kliniken.de, https://www.ubs-berlin.de/, Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil gGmbH, Bürkle de la Camp-Platz 1, Bochum, 44789, silke.witt@bg-kliniken.de, https://bergmannsheil.bg-kliniken.de/, BG Klinikum Duisburg gGmbH, Großenbaumer Allee 250, Duisburg, 47249, silke.witt@bg-kliniken.de, https://www.bg-klinikum-duisburg.de/, BG Klinikum Bergmannstrost Halle gGmbH, Merseburger Str. 165, Halle (Saale), 06112, silke.witt@bg-kliniken.de, https://www.bergmannstrost.de/, BG Unfallklinik Frankfurt am Main gGmbH, Friedberger Landstraße 430, Frankfurt am Main, 60389, silke.witt@bg-kliniken.de, https://www.bgu-frankfurt.de/, BG Klinikum Hamburg gGmbH, Bergedorfer Straße 10, Hamburg, 21033, silke.witt@bg-kliniken.de, https://www.bg-klinikum-hamburg.de/, BG Kliniken Ludwigshafen und Tübingen gGmbH, Ludwig-Guttmann-Straße 13, Ludwigshafen, 67071, silke.witt@bg-kliniken.de, www.bgu-ludwigshafen.de, BG Klinikum Murnuau gGmbH, Prof.-Küntscher-Str. 8, Murnau, 82418, silke.witt@bg-kliniken.de, https://www.bgu-murnau.de/, Rehaklinik St. Peter-Ording gGmbH BG Nordsee Reha Klinik, Wohldweg 7, St. Peter-Ording, 25826, silke.witt@bg-kliniken.de, https://www.bg-nrk.de/, Krankenhaus",33192120,1.00,EUR,"Stiegelmeyer GmbH & Co. KG, Ackerstraße 42, Herford, 32051"
http://ted.europa.eu/udl?uri=TED:NOTICE:132470-2020:TEXT:CS:HTML,20200319,"Fakultní nemocnice Plzeň, 00669806, Edvarda Beneše 1128/13, Plzeň, 305 99, Mgr. Matěj Novák, +420 377103533, kozak@fnplzen.cz, www.fnplzen.cz, https://www.tenderarena.cz/profil/detail.jsf?identifikator=FNPlzen",33157400,1641783.00,CZK,"Cheirón a.s., 27094987, Ulrychova 2260/13, Praha, 162 00"
